"id","parent_id","level","name","merger_name"
"1498901","1498","2","挂件/摆件/把件","珠宝,翡翠,挂件/摆件/把件"
"15107975","15107","2","后视镜","汽车用品,维修保养,后视镜"
"15107976","15107","2","轮胎","汽车用品,维修保养,轮胎"
"151091032","15109","2","清洁剂","汽车用品,美容清洗,清洁剂"
"151091034","15109","2","镀晶","汽车用品,美容清洗,镀晶"
"151101055","15110","2","踏板","汽车用品,汽车装饰,踏板"
"151101064","15110","2","汽车防滑垫","汽车用品,汽车装饰,汽车防滑垫"
"151101068","15110","2","临时停车牌","汽车用品,汽车装饰,临时停车牌"
"151101075","15110","2","方向盘套","汽车用品,汽车装饰,方向盘套"
"151101090","15110","2","方向盘助力球","汽车用品,汽车装饰,方向盘助力球"
"151101091","15110","2","车牌架/牌照托","汽车用品,汽车装饰,车牌架/牌照托"
"151111101","15111","2","胎压计","汽车用品,安全自驾,胎压计"
"151111117","15111","2","地锁","汽车用品,安全自驾,地锁"
"161161186","16116","2","字牌","运动健康,棋牌麻将,字牌"
"161181218","16118","2","电动车装备","运动健康,骑行运动,电动车装备"
"161191221","16119","2","钓竿","运动健康,垂钓用品,钓竿"
"161211241","16121","2","团体培训","运动健康,体育服务,团体培训"
"161231261","16123","2","健身手套","运动健康,运动护具,健身手套"
"161241279","16124","2","拉丁舞服","运动健康,瑜伽舞蹈,拉丁舞服"
"161241288","16124","2","肚皮舞鞋","运动健康,瑜伽舞蹈,肚皮舞鞋"
"161241291","16124","2","体操垫","运动健康,瑜伽舞蹈,体操垫"
"161241297","16124","2","瑜伽鞋","运动健康,瑜伽舞蹈,瑜伽鞋"
"16127","16","1","滑雪运动","运动健康,滑雪运动"
"161271351","16127","2","面罩/头套","运动健康,滑雪运动,面罩/头套"
"161311427","16131","2","更多高尔夫球杆","运动健康,体育用品,更多高尔夫球杆"
"161311464","16131","2","其他台球配件","运动健康,体育用品,其他台球配件"
"161311467","16131","2","跳箱/跳马","运动健康,体育用品,跳箱/跳马"
"161311492","16131","2","乒乓球服","运动健康,体育用品,乒乓球服"
"161311541","16131","2","足球","运动健康,体育用品,足球"
"161311542","16131","2","网球拍","运动健康,体育用品,网球拍"
"17134","17","1","娃娃玩具","玩具乐器,娃娃玩具"
"171371574","17137","2","网游周边","玩具乐器,潮玩/动漫,网游周边"
"171381588","17138","2","积木桌","玩具乐器,早教/智能玩具,积木桌"
"171451622","17145","2","快板","玩具乐器,民族打击乐器,快板"
"171481646","17148","2","静音鼓","玩具乐器,西洋打击乐器,静音鼓"
"17154","17","1","响铃/安抚玩具","玩具乐器,响铃/安抚玩具"
"171561698","17156","2","儿童串珠/绕珠","玩具乐器,串珠/配对玩具,儿童串珠/绕珠"
"171621717","17162","2","软弹枪","玩具乐器,儿童玩具枪,软弹枪"
"17165","17","1","戏水玩沙玩具","玩具乐器,戏水玩沙玩具"
"171661741","17166","2","智力解题/通关玩具","玩具乐器,魔方解锁/迷宫,智力解题/通关玩具"
"171661743","17166","2","解锁/解环玩具","玩具乐器,魔方解锁/迷宫,解锁/解环玩具"
"18169","18","1","机票","彩票、旅行、充值、票务,机票"
"191751776","19175","2","橙子","生鲜,水果,橙子"
"191801833","19180","2","冷藏饮料","生鲜,乳品冷饮,冷藏饮料"
